Datetime,Motorcycle,Car,Truck_Lorry,Bus,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month,Temperature_2m,Relative_Humidity_2m,Weathercode,Windspeed_10m,Congestion_Score,Congestion_Percentage
12/1/2024 15:00,50,175,2,0,0,4,0,15,1,29.4,71,3,15.6,203,5.593056895
12/1/2024 16:00,36,127,2,0,0,4,0,16,1,29.5,67,51,13.8,148,4.077696652
12/1/2024 17:00,53,167,2,0,0,4,0,17,1,28.8,70,3,12.8,196.5,5.413968866
12/1/2024 18:00,25,74,2,0,0,4,0,18,1,28.2,76,3,12,89.5,2.465904395
12/1/2024 19:00,20,71,2,0,0,4,0,19,1,27.6,78,3,10.1,84,2.31436837
12/1/2024 20:00,33,119,2,0,0,4,0,20,1,26.9,83,3,6.1,138.5,3.815952611
12/1/2024 21:00,76,231,2,0,0,4,0,21,1,26.2,88,51,7,272,7.494145199
12/1/2024 22:00,51,157,2,0,0,4,0,22,1,25.8,88,3,8.8,185.5,5.110896818
12/1/2024 23:00,44,129,3,0,0,4,0,23,1,25.2,89,3,5.6,155.5,4.284336685
13/1/2024 0:00,204,721,4,0,0,5,1,0,1,24.1,93,3,6.6,829,22.84061165
13/1/2024 1:00,138,277,6,1,0,5,1,1,1,24.3,93,3,4.8,357,9.836065574
13/1/2024 2:00,66,184,6,0,0,5,1,2,1,24.4,93,3,7.3,226,6.226752996
13/1/2024 3:00,220,597,6,0,0,5,1,3,1,24.2,94,3,7.4,716,19.72723516
13/1/2024 4:00,121,431,5,0,0,5,1,4,1,24.2,93,3,9.7,499,13.7484502
13/1/2024 5:00,198,684,5,0,0,5,1,5,1,23.9,94,3,9.3,790.5,21.77985948
13/1/2024 6:00,158,487,5,0,0,5,1,6,1,23.6,94,3,10.7,573.5,15.80107453
13/1/2024 7:00,181,406,6,0,0,5,1,7,1,23.5,94,3,11.2,505.5,13.92753823
13/1/2024 8:00,208,593,6,0,0,5,1,8,1,23.8,92,3,12.2,706,19.45171511
13/1/2024 9:00,129,204,6,0,0,5,1,9,1,25.5,95,3,9.9,277.5,7.645681223
13/1/2024 10:00,233,705,6,0,0,5,1,10,1,26.2,91,3,12.5,830.5,22.88193966
13/1/2024 11:00,138,403,7,0,0,5,1,11,1,27.4,86,3,11.1,482.5,13.29384213
13/1/2024 12:00,94,365,7,0,0,5,1,12,1,29.4,70,3,11.5,422.5,11.64072186
13/1/2024 13:00,159,477,6,0,0,5,1,13,1,30.3,60,51,13.9,565.5,15.58065849
13/1/2024 14:00,154,482,8,0,0,5,1,14,1,30.4,60,51,13.9,571,15.73219452
13/1/2024 15:00,168,621,6,0,0,5,1,15,1,30,62,51,14.7,714,19.67213115
13/1/2024 16:00,105,445,7,1,0,5,1,16,1,29.6,65,3,14.5,510,14.05152225
13/1/2024 17:00,122,296,6,0,0,5,1,17,1,29,67,3,14,366,10.08403361
13/1/2024 18:00,197,498,7,0,0,5,1,18,1,27.5,76,3,11.2,607,16.72406668
13/1/2024 19:00,180,450,7,0,0,5,1,19,1,27,80,3,8,550.5,15.16737843
13/1/2024 20:00,88,350,7,0,0,5,1,20,1,26.3,82,3,9.8,404.5,11.14478578
13/1/2024 21:00,68,282,6,0,0,5,1,21,1,26.2,86,3,6.1,325,8.954401433
13/1/2024 22:00,59,192,6,1,0,5,1,22,1,25.8,88,3,4.8,232.5,6.405841025
13/1/2024 23:00,203,620,8,1,0,5,1,23,1,25.7,89,3,6.4,735.5,20.26449924
14/1/2024 0:00,293,860,6,0,0,6,1,0,1,25.5,90,3,5.9,1015.5,27.97906048
14/1/2024 1:00,241,730,5,0,0,6,1,1,1,25.5,89,3,8.6,858,23.63961978
14/1/2024 2:00,212,544,5,0,0,6,1,2,1,25,89,3,10.6,657.5,18.1154429
14/1/2024 3:00,247,686,5,0,0,6,1,3,1,24.9,87,3,12.8,817,22.5099876
14/1/2024 4:00,201,400,5,0,0,6,1,4,1,24.5,87,3,14.1,508,13.99641824
14/1/2024 5:00,59,180,5,0,0,6,1,5,1,24.4,87,3,12.6,217,5.978784957
14/1/2024 6:00,93,292,6,0,0,6,1,6,1,24.3,88,3,10.8,347.5,9.574321532
14/1/2024 7:00,220,481,5,0,0,6,1,7,1,24.1,88,3,11.6,598.5,16.48987464
14/1/2024 8:00,118,477,8,0,0,6,1,8,1,24.3,88,3,10.9,548,15.09849842
14/1/2024 9:00,201,601,9,0,0,6,1,9,1,25.7,89,3,11.6,715,19.69968315
14/1/2024 10:00,200,380,6,0,0,6,1,10,1,27.1,84,3,13,489,13.47293016
14/1/2024 11:00,108,510,7,0,0,6,1,11,1,28.5,75,51,13.5,574.5,15.82862653
14/1/2024 12:00,209,464,6,0,0,6,1,12,1,28.4,72,3,14.8,577.5,15.91128255
14/1/2024 13:00,146,530,7,0,0,6,1,13,1,28.1,76,53,13.6,613.5,16.9031547
14/1/2024 14:00,172,272,6,0,0,6,1,14,1,28.6,74,55,13.8,367,10.11158562
14/1/2024 15:00,180,682,7,0,0,6,1,15,1,29,66,51,16.1,782.5,21.55944345
14/1/2024 16:00,125,236,7,1,0,6,1,16,1,28.7,65,2,15.8,311,8.568673371
14/1/2024 17:00,95,379,6,0,0,6,1,17,1,28.9,67,1,13.5,435.5,11.99889792
14/1/2024 18:00,179,452,7,0,0,6,1,18,1,28.6,73,0,12.5,552,15.20870643
14/1/2024 19:00,95,417,9,2,0,6,1,19,1,27.8,77,1,7.5,482,13.28006612
14/1/2024 20:00,226,564,8,2,0,6,1,20,1,26.8,79,3,5.6,693,19.09353905
14/1/2024 21:00,188,402,7,2,0,6,1,21,1,26.5,91,51,4.3,510.5,14.06529825
14/1/2024 22:00,167,653,9,2,0,6,1,22,1,26.3,90,51,7.8,754,20.77421132
14/1/2024 23:00,172,752,10,2,0,6,1,23,1,25.7,87,3,10.5,857,23.61206778
15/1/2024 0:00,135,527,0,0,0,0,0,0,1,25,88,3,12.6,594.5,16.37966662
15/1/2024 1:00,66,204,2,0,0,0,0,1,1,24.4,89,3,10.7,240,6.612481058
15/1/2024 2:00,92,266,2,0,0,0,0,2,1,24.1,90,3,11.8,315,8.678881389
15/1/2024 3:00,114,419,2,0,0,0,0,3,1,23.8,91,3,11.6,479,13.19741011
15/1/2024 4:00,157,716,3,0,0,0,0,4,1,23.6,91,3,11.1,799,22.01405152
15/1/2024 5:00,71,234,2,0,0,0,0,5,1,23.5,91,3,10.8,272.5,7.507921201
15/1/2024 6:00,97,309,2,0,0,0,0,6,1,23.2,92,3,9.7,360.5,9.932497589
15/1/2024 7:00,54,269,2,0,0,0,0,7,1,23.1,93,3,8.5,299,8.238049318
15/1/2024 8:00,119,401,2,0,0,0,0,8,1,23.6,91,3,9.7,463.5,12.77035404
15/1/2024 9:00,179,747,3,0,0,0,0,9,1,25.7,94,55,7.4,841,23.17123571
15/1/2024 10:00,124,549,4,0,0,0,0,10,1,26.5,90,53,7.6,617,16.99958672
15/1/2024 11:00,110,546,2,0,0,0,0,11,1,26.1,91,61,10.5,604,16.64141066
15/1/2024 12:00,142,502,2,0,0,0,0,12,1,26.1,88,63,7.9,576,15.86995454
15/1/2024 13:00,155,646,2,0,0,0,0,13,1,27.4,86,53,7.2,726.5,20.0165312
15/1/2024 14:00,96,466,2,0,0,0,0,14,1,27.3,86,53,10,517,14.24438628
15/1/2024 15:00,81,374,2,0,0,0,0,15,1,27.4,84,51,5.9,417.5,11.50296184
15/1/2024 16:00,127,491,3,0,0,0,0,16,1,28.2,80,51,8.8,559,15.40157046
15/1/2024 17:00,85,248,3,0,0,0,0,17,1,26.7,86,63,10.3,295,8.1278413
15/1/2024 18:00,65,303,4,0,0,0,0,18,1,26.4,89,3,11.3,341.5,9.409009505
15/1/2024 19:00,78,333,4,0,0,0,0,19,1,26.1,90,3,11,378,10.41465767
15/1/2024 20:00,89,316,4,0,0,0,0,20,1,25.7,91,55,12.1,366.5,10.09780962
15/1/2024 21:00,170,783,4,0,0,0,0,21,1,25.3,93,61,13.4,874,24.08045185
15/1/2024 22:00,126,493,4,0,0,0,0,22,1,25.2,93,51,8.7,562,15.48422648
15/1/2024 23:00,268,1077,4,0,0,0,0,23,1,25.1,93,51,12.9,1217,33.53078936
16/1/2024 0:00,85,263,3,0,0,1,0,0,1,24.9,95,51,12.4,310,8.541121367
16/1/2024 1:00,232,680,8,0,0,1,0,1,1,24.8,95,51,10.3,808,22.26201956
16/1/2024 2:00,155,628,6,0,0,1,0,2,1,24.6,96,51,10.4,714.5,19.68590715
16/1/2024 3:00,128,289,7,0,0,1,0,3,1,24.5,96,3,8.1,363.5,10.0151536
16/1/2024 4:00,139,433,5,0,0,1,0,4,1,24.3,97,51,8.9,510,14.05152225
16/1/2024 5:00,91,277,5,0,0,1,0,5,1,24.2,97,51,6.5,330,9.092161455
16/1/2024 6:00,79,237,6,0,0,1,0,6,1,24.2,96,51,7.5,285.5,7.866097259
16/1/2024 7:00,163,395,6,0,0,1,0,7,1,24,96,51,7.3,485.5,13.37649814
16/1/2024 8:00,226,622,7,0,0,1,0,8,1,24.2,95,51,7.7,745.5,20.54001929
16/1/2024 9:00,84,244,5,0,0,1,0,9,1,24.5,95,63,16.8,293.5,8.086513294
16/1/2024 10:00,192,645,6,0,0,1,0,10,1,24.5,94,63,16.8,750,20.66400331
16/1/2024 11:00,174,408,6,0,0,1,0,11,1,24.7,94,63,16.2,504,13.88621022
16/1/2024 12:00,169,582,6,0,0,1,0,12,1,24.9,94,61,12.3,675.5,18.61137898
16/1/2024 13:00,194,796,6,0,0,1,0,13,1,25.1,93,53,12,902,24.85190798
16/1/2024 14:00,161,530,7,0,0,1,0,14,1,25.9,90,53,14.6,621,17.10979474
16/1/2024 15:00,257,819,8,0,0,1,0,15,1,27.5,84,53,13.3,959.5,26.43614823
16/1/2024 16:00,135,364,9,0,0,1,0,16,1,28.1,78,51,16.2,445,12.26064196
16/1/2024 17:00,171,591,7,0,0,1,0,17,1,28,78,3,14.3,687,18.92822703
16/1/2024 18:00,106,366,7,0,0,1,0,18,1,27.7,79,3,16.9,429.5,11.83358589
16/1/2024 19:00,168,414,8,0,0,1,0,19,1,26.4,86,3,13.8,510,14.05152225
16/1/2024 20:00,150,478,7,0,0,1,0,20,1,26.1,86,3,13.3,563.5,15.52555448
16/1/2024 21:00,154,581,8,0,0,1,0,21,1,25.4,93,53,14,670,18.45984295
16/1/2024 22:00,189,460,9,0,0,1,0,22,1,25.4,93,51,13.6,568,15.6495385
16/1/2024 23:00,225,816,10,0,0,1,0,23,1,25.3,92,51,17.6,943.5,25.99531616
17/1/2024 0:00,148,369,4,0,0,2,0,0,1,25,93,51,16.6,449,12.37084998
17/1/2024 1:00,128,453,5,0,0,2,0,1,1,24.9,92,3,17.1,524.5,14.45102631
17/1/2024 2:00,220,729,6,0,0,2,0,2,1,24.6,93,3,15,848,23.36409974
17/1/2024 3:00,190,667,8,0,0,2,0,3,1,24.5,93,3,15.1,774,21.32525141
17/1/2024 4:00,142,430,7,0,0,2,0,4,1,24.3,93,3,13.4,511.5,14.09285025
17/1/2024 5:00,107,273,5,0,0,2,0,5,1,24.1,94,3,12.8,334,9.202369472
17/1/2024 6:00,131,506,5,0,0,2,0,6,1,23.9,94,3,11.3,579,15.95261055
17/1/2024 7:00,143,363,6,0,0,2,0,7,1,23.7,95,2,9.8,443.5,12.21931396
17/1/2024 8:00,228,728,6,0,0,2,0,8,1,23.9,95,3,9,851,23.44675575
17/1/2024 9:00,94,254,5,0,0,2,0,9,1,26.2,91,51,16.8,308.5,8.49979336
17/1/2024 10:00,282,824,6,0,0,2,0,10,1,27.1,88,51,14.1,974,26.83565229
17/1/2024 11:00,184,600,7,0,0,2,0,11,1,26.4,87,65,13.6,702.5,19.3552831
17/1/2024 12:00,139,541,6,0,0,2,0,12,1,26.5,84,61,15.9,619.5,17.06846673
17/1/2024 13:00,153,435,6,0,0,2,0,13,1,25.7,89,63,16.8,520.5,14.34081829
17/1/2024 14:00,182,482,8,0,0,2,0,14,1,25.3,91,63,14,585,16.11792258
17/1/2024 15:00,203,484,9,0,0,2,0,15,1,26.1,88,53,15.1,599,16.50365064
17/1/2024 16:00,140,549,6,0,0,2,0,16,1,26.1,90,53,12.8,628,17.30265877
17/1/2024 17:00,144,521,7,0,0,2,0,17,1,26.5,88,51,11.1,603.5,16.62763466
17/1/2024 18:00,163,535,6,0,0,2,0,18,1,26.2,88,55,13.6,625.5,17.23377876
17/1/2024 19:00,148,496,7,0,0,2,0,19,1,25.6,90,51,13.3,580.5,15.99393856
17/1/2024 20:00,112,373,7,0,0,2,0,20,1,25.2,92,3,11.8,439.5,12.10910594
17/1/2024 21:00,258,576,8,0,0,2,0,21,1,25.6,91,3,13.9,717,19.75478716
17/1/2024 22:00,115,254,8,0,0,2,0,22,1,25.1,93,3,11.8,323.5,8.913073426
17/1/2024 23:00,210,692,8,0,0,2,0,23,1,25,93,3,11.4,809,22.28957157
18/1/2024 0:00,142,519,5,0,0,3,0,0,1,24.6,94,61,11.3,597.5,16.46232263
18/1/2024 1:00,149,313,6,0,0,3,0,1,1,24.4,95,63,9.5,396.5,10.92436975
18/1/2024 2:00,106,352,6,0,0,3,0,2,1,24.4,94,3,11.9,414,11.40652983
18/1/2024 3:00,204,559,7,0,0,3,0,3,1,24.3,95,3,11,671.5,18.50117096
18/1/2024 4:00,210,509,7,0,0,3,0,4,1,24.1,96,3,11.6,624.5,17.20622675
18/1/2024 5:00,142,276,8,0,0,3,0,5,1,24,96,3,9,359,9.891169583
18/1/2024 6:00,154,313,7,0,0,3,0,6,1,24,95,3,9.1,400.5,11.03457777
18/1/2024 7:00,176,549,7,0,0,3,0,7,1,23.8,95,3,8.1,647.5,17.83992285
18/1/2024 8:00,229,638,7,0,0,3,0,8,1,24.1,94,3,8.2,763,21.02217936
18/1/2024 9:00,86,192,7,0,0,3,0,9,1,25.9,89,3,13.3,245.5,6.764017082
18/1/2024 10:00,115,341,6,0,0,3,0,10,1,26.8,85,3,13.9,407.5,11.2274418
18/1/2024 11:00,230,652,7,0,0,3,0,11,1,27.5,84,51,12.7,777.5,21.42168343
18/1/2024 12:00,70,190,7,0,0,3,0,12,1,28.9,76,51,17.7,235.5,6.488497038
18/1/2024 13:00,155,370,8,0,0,3,0,13,1,28.8,74,51,13.7,459.5,12.66014603
18/1/2024 14:00,165,371,7,0,0,3,0,14,1,28.8,76,51,9.8,464,12.78413005
18/1/2024 15:00,152,471,7,0,0,3,0,15,1,28.1,80,53,4.9,557.5,15.36024246
18/1/2024 16:00,213,676,7,0,0,3,0,16,1,27.9,80,53,11.6,793,21.8487395
18/1/2024 17:00,167,405,8,0,0,3,0,17,1,27.2,79,53,14.6,500.5,13.78977821
18/1/2024 18:00,236,720,9,0,0,3,0,18,1,26.7,86,61,7.4,851.5,23.46053175
18/1/2024 19:00,157,309,8,0,0,3,0,19,1,26,91,51,4.3,399.5,11.00702576
18/1/2024 20:00,267,836,10,0,0,3,0,20,1,25.3,94,3,4.7,984.5,27.12494834
18/1/2024 21:00,203,510,8,0,0,3,0,21,1,25,96,51,3.1,623.5,17.17867475
18/1/2024 22:00,204,599,11,0,0,3,0,22,1,25.4,93,3,4.8,717.5,19.76856316
18/1/2024 23:00,170,490,10,0,0,3,0,23,1,25.3,92,3,9,590,16.2556826
19/1/2024 0:00,147,584,9,0,0,4,0,0,1,24.9,93,3,8,671,18.48739496
19/1/2024 1:00,193,640,7,0,0,4,0,1,1,24.7,94,3,8.3,747,20.58134729
19/1/2024 2:00,209,581,9,0,0,4,0,2,1,24.5,94,3,10.4,699,19.25885108
19/1/2024 3:00,153,561,8,0,0,4,0,3,1,24.3,95,3,10.2,649.5,17.89502686
19/1/2024 4:00,134,540,7,0,0,4,0,4,1,24,95,3,9.4,617.5,17.01336272
19/1/2024 5:00,179,576,9,0,0,4,0,5,1,23.8,96,3,9.4,679,18.70781099
19/1/2024 6:00,103,202,8,0,0,4,0,6,1,23.8,95,3,9.5,265.5,7.31505717
19/1/2024 7:00,182,455,8,0,0,4,0,7,1,23.6,95,3,6.9,558,15.37401846
19/1/2024 8:00,155,508,8,0,0,4,0,8,1,23.9,94,3,8.7,597.5,16.46232263
19/1/2024 9:00,130,355,6,0,0,4,0,9,1,25.6,93,3,8,429,11.81980989
19/1/2024 10:00,173,498,8,0,0,4,0,10,1,26.6,89,3,10.6,596.5,16.43477063
19/1/2024 11:00,173,529,7,0,0,4,0,11,1,27.1,85,51,12.7,626,17.24755476
19/1/2024 12:00,176,501,10,0,0,4,0,12,1,26.7,87,61,16,604,16.64141066
19/1/2024 13:00,144,528,8,0,0,4,0,13,1,25.6,92,65,10.1,612,16.8618267
19/1/2024 14:00,109,360,10,0,0,4,0,14,1,26.5,86,53,10.4,429.5,11.83358589
19/1/2024 15:00,187,407,8,0,0,4,0,15,1,28.3,82,3,9.7,512.5,14.12040226
19/1/2024 16:00,156,370,8,0,0,4,0,16,1,30.1,68,51,12.2,460,12.67392203
19/1/2024 17:00,95,268,8,0,0,4,0,17,1,29.4,73,51,7.8,327.5,9.023281444
19/1/2024 18:00,163,507,10,0,0,4,0,18,1,27.7,78,53,3.7,603.5,16.62763466
19/1/2024 19:00,209,523,11,0,0,4,0,19,1,26.6,85,3,5,644,17.74349084
19/1/2024 20:00,189,567,10,0,0,4,0,20,1,25.8,91,51,3.2,676.5,18.63893098
19/1/2024 21:00,149,326,10,0,0,4,0,21,1,25.8,95,51,3.7,415.5,11.44785783
19/1/2024 22:00,126,372,10,0,0,4,0,22,1,25.2,93,63,7.7,450,12.39840198
19/1/2024 23:00,139,285,12,0,0,4,0,23,1,24.9,93,51,7.8,372.5,10.26312164
20/1/2024 0:00,233,721,8,0,0,5,1,0,1,24.7,94,3,5.5,849.5,23.40542774
20/1/2024 1:00,122,381,6,0,0,5,1,1,1,24.1,97,3,4.6,451,12.42595399
20/1/2024 2:00,160,466,7,0,0,5,1,2,1,24.4,96,3,6,556.5,15.33269045
20/1/2024 3:00,255,826,6,0,0,5,1,3,1,24.3,96,3,6.1,962.5,26.51880424
20/1/2024 4:00,120,451,10,0,0,5,1,4,1,24.1,97,3,5.8,526,14.49235432
20/1/2024 5:00,234,495,7,0,0,5,1,5,1,23.6,98,3,4.1,622.5,17.15112274
20/1/2024 6:00,118,275,7,0,0,5,1,6,1,23.5,98,3,5.4,344.5,9.491665519
20/1/2024 7:00,202,476,7,0,0,5,1,7,1,23.2,98,3,3.6,587.5,16.18680259
20/1/2024 8:00,128,481,8,0,0,5,1,8,1,23.8,96,3,6.6,557,15.34646646
20/1/2024 9:00,206,718,7,0,0,5,1,9,1,25,96,53,4.9,831.5,22.90949167
20/1/2024 10:00,224,521,7,0,0,5,1,10,1,25.1,94,51,8.2,643.5,17.72971484
20/1/2024 11:00,228,762,7,0,0,5,1,11,1,25.9,92,53,6.6,886.5,24.42485191
20/1/2024 12:00,205,399,9,1,0,5,1,12,1,25.9,92,51,7.2,517,14.24438628
20/1/2024 13:00,72,217,7,0,0,5,1,13,1,26.1,89,51,6.3,263.5,7.259953162
20/1/2024 14:00,292,780,11,0,0,5,1,14,1,26.8,88,51,4,942.5,25.96776415
20/1/2024 15:00,169,497,8,0,0,5,1,15,1,27.3,79,51,8.8,593.5,16.35211462
20/1/2024 16:00,201,615,9,0,0,5,1,16,1,27.1,73,3,10.6,729,20.08541121
20/1/2024 17:00,307,847,9,0,0,5,1,17,1,26.5,79,3,8.7,1014,27.93773247
20/1/2024 18:00,109,431,10,2,0,5,1,18,1,25.9,81,3,10.5,504.5,13.89998622
20/1/2024 19:00,200,435,10,1,0,5,1,19,1,25.1,79,3,11,552,15.20870643
20/1/2024 20:00,184,464,9,1,0,5,1,20,1,24.3,80,3,9.9,571.5,15.74597052
20/1/2024 21:00,170,471,11,2,0,5,1,21,1,24.5,90,51,14,576.5,15.88373054
20/1/2024 22:00,125,393,10,2,0,5,1,22,1,24.4,89,51,10.6,474.5,13.07342609
20/1/2024 23:00,209,469,11,2,0,5,1,23,1,24,93,51,10.2,594,16.36589062
21/1/2024 0:00,192,416,6,0,0,6,1,0,1,24,92,51,10.4,521,14.3545943
21/1/2024 1:00,214,515,5,0,0,6,1,1,1,23.8,94,51,10.7,629.5,17.34398678
21/1/2024 2:00,289,811,7,1,0,6,1,2,1,23.8,95,55,8.8,968,26.67034027
21/1/2024 3:00,234,745,6,0,0,6,1,3,1,23.8,95,53,8.9,871,23.99779584
21/1/2024 4:00,178,724,7,0,0,6,1,4,1,23.6,94,53,10.9,823.5,22.68907563
21/1/2024 5:00,233,570,7,0,0,6,1,5,1,23.4,94,51,12.3,697,19.20374707
21/1/2024 6:00,148,294,7,0,0,6,1,6,1,23.1,92,51,12.5,378.5,10.42843367
21/1/2024 7:00,240,686,8,0,0,6,1,7,1,22.9,91,3,10.2,818,22.53753961
21/1/2024 8:00,101,197,6,0,0,6,1,8,1,23,91,3,10.8,256.5,7.067089131
21/1/2024 9:00,130,536,6,0,0,6,1,9,1,25.6,94,51,7,610,16.80672269
21/1/2024 10:00,146,302,7,0,0,6,1,10,1,26.2,90,51,8.3,385.5,10.6212977
21/1/2024 11:00,202,489,7,0,0,6,1,11,1,27.4,87,51,9.4,600.5,16.54497865
21/1/2024 12:00,114,303,6,0,0,6,1,12,1,27.6,83,51,9.4,369,10.16668963
21/1/2024 13:00,199,663,7,0,0,6,1,13,1,27.2,83,51,9.8,773,21.29769941
21/1/2024 14:00,127,471,8,0,0,6,1,14,1,28.9,80,51,10.8,546.5,15.05717041
21/1/2024 15:00,133,403,6,0,0,6,1,15,1,28.4,80,53,11.7,478.5,13.18363411
21/1/2024 16:00,201,654,7,0,0,6,1,16,1,27.1,83,63,10.1,765,21.07728337
21/1/2024 17:00,162,287,9,0,0,6,1,17,1,27.8,81,3,12.4,381.5,10.51108968
21/1/2024 18:00,258,843,8,1,0,6,1,18,1,27,84,51,11,986,27.16627635
21/1/2024 19:00,199,325,8,1,0,6,1,19,1,26.3,87,3,11.1,438.5,12.08155393
21/1/2024 20:00,102,201,8,3,0,6,1,20,1,25.5,90,3,9.1,270,7.43904119
21/1/2024 21:00,219,771,7,2,0,6,1,21,1,25.1,95,63,4.7,895,24.65904395
21/1/2024 22:00,266,709,8,2,0,6,1,22,1,24.8,96,51,7.5,858,23.63961978
21/1/2024 23:00,156,640,9,2,0,6,1,23,1,24.4,96,53,8.5,735.5,20.26449924
22/1/2024 0:00,69,201,1,0,0,0,0,0,1,24.4,95,53,7.1,237,6.529825045
22/1/2024 1:00,151,593,3,0,0,0,0,1,1,24.3,96,55,3.6,673,18.54249897
22/1/2024 2:00,77,275,2,0,0,0,0,2,1,24.1,98,51,4.7,316.5,8.720209395
22/1/2024 3:00,128,532,2,0,0,0,0,3,1,24.2,98,3,3.9,599,16.50365064
22/1/2024 4:00,172,725,3,0,0,0,0,4,1,24.2,97,3,7.1,815.5,22.46865959
22/1/2024 5:00,105,473,2,0,0,0,0,5,1,24.2,97,3,8.5,528.5,14.56123433
22/1/2024 6:00,176,624,2,0,0,0,0,6,1,24,98,3,6.8,715,19.69968315
22/1/2024 7:00,179,687,2,0,0,0,0,7,1,23.8,98,0,8.4,779.5,21.47678744
22/1/2024 8:00,65,251,2,0,0,0,0,8,1,23.9,98,1,10.1,286.5,7.893649263
22/1/2024 9:00,106,497,2,0,0,0,0,9,1,25.5,96,51,6.5,553,15.23625844
22/1/2024 10:00,105,389,2,0,0,0,0,10,1,26.1,95,53,3.3,444.5,12.24686596
22/1/2024 11:00,152,527,2,0,0,0,0,11,1,26.7,90,63,3.3,606,16.69651467
22/1/2024 12:00,141,537,2,0,0,0,0,12,1,27,90,61,4.8,610.5,16.82049869
22/1/2024 13:00,159,590,2,0,0,0,0,13,1,27.7,89,55,4,672.5,18.52872296
22/1/2024 14:00,67,232,3,0,0,0,0,14,1,27.9,89,53,8.8,270,7.43904119
22/1/2024 15:00,96,306,2,0,0,0,0,15,1,27.6,85,61,6.6,357,9.836065574
22/1/2024 16:00,158,618,2,0,0,0,0,16,1,27,86,3,2.6,700,19.28640309
22/1/2024 17:00,152,550,3,0,0,0,0,17,1,27.5,82,3,2.8,630.5,17.37153878
22/1/2024 18:00,173,541,3,0,0,0,0,18,1,27.3,84,53,6.5,632,17.41286679
22/1/2024 19:00,91,327,3,0,0,0,0,19,1,26.3,91,61,8.6,377,10.38710566
22/1/2024 20:00,142,373,4,0,0,0,0,20,1,25.2,94,3,10.8,450,12.39840198
22/1/2024 21:00,146,405,3,0,0,0,0,21,1,25.9,93,3,6.8,482.5,13.29384213
22/1/2024 22:00,82,278,4,0,0,0,0,22,1,25.2,96,3,9.3,325,8.954401433
22/1/2024 23:00,139,400,4,0,0,0,0,23,1,24.7,96,51,11,475.5,13.1009781
23/1/2024 0:00,141,322,6,0,0,1,0,0,1,24.2,94,3,13.4,401.5,11.06212977
23/1/2024 1:00,237,745,8,0,0,1,0,1,1,23.9,94,3,12.2,875.5,24.12177986
23/1/2024 2:00,111,347,6,0,0,1,0,2,1,23.8,94,3,10.5,411.5,11.33764981
23/1/2024 3:00,225,610,6,0,0,1,0,3,1,23.9,93,3,11.8,731.5,20.15429122
23/1/2024 4:00,212,509,7,0,0,1,0,4,1,23.9,94,3,11,625.5,17.23377876
23/1/2024 5:00,238,661,10,0,0,1,0,5,1,23.9,94,3,12.6,795,21.9038435
23/1/2024 6:00,192,398,7,0,0,1,0,6,1,23.9,93,3,12.8,504.5,13.89998622
23/1/2024 7:00,221,589,7,0,0,1,0,7,1,23.8,93,3,12.3,710,19.56192313
23/1/2024 8:00,153,536,7,0,0,1,0,8,1,24,93,3,11.7,623,17.16489875
23/1/2024 9:00,145,303,7,0,0,1,0,9,1,25.7,93,3,5.4,386,10.6350737
23/1/2024 10:00,169,324,8,0,0,1,0,10,1,26.6,89,3,11.8,420.5,11.58561785
23/1/2024 11:00,256,790,7,0,0,1,0,11,1,26.7,87,51,10.4,928.5,25.58203609
23/1/2024 12:00,183,381,7,0,0,1,0,12,1,27.4,83,51,7.2,483,13.30761813
23/1/2024 13:00,127,398,8,0,0,1,0,13,1,27.8,82,51,3.6,473.5,13.04587409
23/1/2024 14:00,127,285,7,0,0,1,0,14,1,29,77,51,2.3,359,9.891169583
23/1/2024 15:00,171,368,7,0,0,1,0,15,1,30.1,72,51,7.2,464,12.78413005
23/1/2024 16:00,191,441,7,0,0,1,0,16,1,27.4,80,63,7.9,547,15.07094641
23/1/2024 17:00,198,658,7,0,0,1,0,17,1,26.8,85,51,10.5,767.5,21.14616338
23/1/2024 18:00,168,502,7,0,0,1,0,18,1,26.8,85,51,7.7,596.5,16.43477063
23/1/2024 19:00,215,607,7,0,0,1,0,19,1,26.4,87,51,12.6,725,19.9752032
23/1/2024 20:00,213,590,7,0,0,1,0,20,1,25.5,90,51,12.6,707,19.47926712
23/1/2024 21:00,191,561,7,0,0,1,0,21,1,26.1,91,51,17.4,667,18.37718694
23/1/2024 22:00,133,340,8,0,0,1,0,22,1,25.4,94,3,13.9,418.5,11.53051384
23/1/2024 23:00,171,590,8,0,0,1,0,23,1,25,94,3,12.1,687.5,18.94200303
24/1/2024 0:00,126,287,6,0,0,2,0,0,1,24.9,95,3,13.9,359,9.891169583
24/1/2024 1:00,122,414,9,0,0,2,0,1,1,24.7,96,3,11.8,488.5,13.45915415
24/1/2024 2:00,309,693,9,0,0,2,0,2,1,24.6,96,3,13.8,861,23.7222758
24/1/2024 3:00,100,316,8,0,0,2,0,3,1,24.5,96,3,11.5,378,10.41465767
24/1/2024 4:00,200,396,9,0,0,2,0,4,1,24.6,94,2,14.6,509.5,14.03774625
24/1/2024 5:00,225,306,8,0,0,2,0,5,1,24.4,95,3,12.8,430.5,11.8611379
